id,date,time,timezone,username,tweet,Hate speech label,mentions,replies_count,retweets_count,likes_count,hashtags,retweet
1.21492561944991E+018,2020-01-08,20:33:34,India Standard Time,mukuladhikary5,"Activists of the All Assam Studentsâ€™ Union (AASU) along with local people of Beltola take out a protest rally against the Citizenship (Amendment) Act (#CAA) at Beltola in Guwahati, Wednesday, Jan. 8, 2020.  pic.twitter.com/AkCJ6DBufC",0,[],0,0,0,['#caa'],False
1.21492371413294E+018,2020-01-08,20:26:00,India Standard Time,amitjain5633,If you have faith on honorable supreme court. Please wait what verdict given by the court on #CAA. Why vendalised properties? Why need of protest?,0,"['mustafamandvi', 'dhruv_rathee', 'thedeshbhakt']",1,0,0,['#caa'],False
1.21492182199847E+018,2020-01-08,20:18:29,India Standard Time,yespunjab,"#BJP will have to pay heavy price for stubbornness on #CAA: Capt #Amarinder warns #ShivrajChauhan @BJP4India @capt_amarinder @ChouhanShivraj
 http://owl.li/zNPN30q7NXAÂ  pic.twitter.com/gmCuqJlXrs",0,"['bjp4india', 'capt_amarinder', 'chouhanshivraj']",0,0,2,"['#bjp', '#caa', '#amarinder', '#shivrajchauhan']",False
1.21492177600783E+018,2020-01-08,20:18:18,India Standard Time,idesire10,"..who realise how much important #Kashmirissue solution was..
should choose the right side.
#CAA is a provision to give not to take citizenship..
For them who suffered..
Those in protest are just to fulfill their Political ambitions
As they realise
If present Gov keeps on...",0,[],1,0,2,"['#kashmirissue', '#caa']",False
1.21492145359168E+018,2020-01-08,20:17:01,India Standard Time,scribeshah,"Brutal attack on #JNU shook #ParkCircuswomen to start sit-in, says won't budge till #CAA, #NRC taken back   https://enewsroom.in/park-circus-women-shaheen-bagh-caa-jnu/Â â€¦ @ReallySwara",0,['reallyswara'],0,1,1,"['#jnu', '#parkcircuswomen', '#caa', '#nrc']",False
1.21492062114389E+018,2020-01-08,20:13:42,India Standard Time,muhitreza,"#BREAKING 

India's fascist @narendramodi lost another seat...for #CAA detention, poor economy & #JNUTerrorAttack
 https://www.thequint.com/news/india/bjp-loses-zilla-parishad-seat-in-gadkari-native-villageÂ â€¦
@vonderleyen @BernieSanders @JoeBiden @AOC @RepJayapal @mehdirhasan @JustinTrudeau @EmmanuelMacron @HeikoMaas @RahulGandhi @ImranKhanPTI",0,"['narendramodi', 'vonderleyen', 'berniesanders', 'joebiden', 'aoc', 'repjayapal', 'mehdirhasan', 'justintrudeau', 'emmanuelmacron', 'heikomaas', 'rahulgandhi', 'imrankhanpti']",0,0,0,"['#breaking', '#caa', '#jnuterrorattack']",False
1.21492044072592E+018,2020-01-08,20:12:59,India Standard Time,nrathore8,"#CAA #CAASupport #CAA_NRC #CAAProtest  
Double standards of political parties pic.twitter.com/q9nrH5B8Nb",0,[],0,0,0,"['#caa', '#caasupport', '#caa_nrc', '#caaprotest']",False
1.21492034255827E+018,2020-01-08,20:12:36,India Standard Time,vasudevboopathi,"#CAA is for the greater good of the nation and its development. Opposition misusing and misleading the nation with fake theories about it.
#IndiaSupportsCAA
#Mega _Erode _Rally 
#TNSupportsCAA pic.twitter.com/7AYATFMiQw",0,[],0,0,0,"['#caa', '#indiasupportscaa', '#mega', '#tnsupportscaa']",False
1.2149202786079E+018,2020-01-08,20:12:21,India Standard Time,beingsk24,"I would rather want Salman to tweet or speak in favour of #CAA . Those who understand this act, will never go against it unless or until they have some political agendas or hatred for the Government",1,[],0,0,0,['#caa'],False
1.21491999300912E+018,2020-01-08,20:11:13,India Standard Time,baagrafiuddin,"Thousands of women in #Basavakalyan (karnataka) protested  against the draconian unconstitutional #CAA
#Basvakalyanprotests
#IndiaRejectsCAA_NPR pic.twitter.com/l3tbyR4p59",0,[],0,0,1,"['#basavakalyan', '#caa', '#basvakalyanprotests', '#indiarejectscaa_npr']",False
1.2149198663412E+018,2020-01-08,20:10:42,India Standard Time,madhusudan41,Watch: Amit Shahâ€™s visit to Delhi locality ends in mob attack and eviction of two #caa protesting women   https://scroll.in/latest/949132/delhi-two-women-evicted-after-amit-shah-led-caa-campaign-turns-into-angry-mobÂ â€¦ via @scroll_in,0,['scroll_in'],0,0,0,['#caa'],False
1.21491985236574E+018,2020-01-08,20:10:39,India Standard Time,thequint,"BJPÕs Rajya Sabha MP Swapan Dasgupta tweeted claiming that he was âlocked in a roomâwith a âmob outside at Vishwa Bharati University, Santiniketan, in West Bengal, where he was addressing a pro-#CAA meeting.
 https://www.thequint.com/news/india/swapan-dasgupta-tweets-locked-in-room-mob-at-vishwa-bharati",0,[],3,5,20,['#caa'],False
1.21491976146262E+018,2020-01-08,20:10:17,India Standard Time,arpit_harsola,@sonamakapoor thatâ€™s why #CAA is must needed ğŸ™�  https://twitter.com/HarsimratBadal_/status/1214901491716116481Â â€¦,0,['sonamakapoor'],0,0,0,['#caa'],False
1.21491841733913E+018,2020-01-08,20:04:57,India Standard Time,montyyrana,"#IndiaSupportsCAA
Nice Effort @iPuneetSharma ji To Educate People About the #CAA  https://twitter.com/iPuneetSharma/status/1214534866651377665Â â€¦",0,['ipuneetsharma'],0,0,3,"['#indiasupportscaa', '#caa']",False
1.2149181707686E+018,2020-01-08,20:03:58,India Standard Time,rajrra,"Out of 130 crores (1300 million) Indians, miniscule %age of few thousands are rioting against #CAA, raising anti-India and azadi slogans; acting like puppets of frustrated opposition parties. The types of Rahul Kanwal and @sardesairajdeep try to fan the fire gleefully. @HMOIndia",0,"['rahulkanwal', 'sardesairajdeep', 'hmoindia']",0,0,0,['#caa'],False
1.2149180331577E+018,2020-01-08,20:03:25,India Standard Time,rguruwrites,You start off by giving few facts but later you take a fictional ride. People belonging to any nation can apply for Indian citizenship. Period. Stop your false propaganda against #CAA. learn about the act  before you start typing.,0,['vsirnate'],0,0,0,['#caa'],False
1.21491759396375E+018,2020-01-08,20:01:41,India Standard Time,udit0567,"P-1
There is something extremely wrong that is going on... Media are reporting that in public university students are protesting against #JNUFEEHIKE #CAA #NRC. But let me clear one thing few students in these universities who are supporting @AISF are protesting.",0,['aisf'],1,0,0,"['#jnufeehike', '#caa', '#nrc']",False
1.21491748663986E+018,2020-01-08,20:01:15,India Standard Time,prakashchakra,Why can't #Shah and #Modi come to #Bengal for #CAA meetings instead of sending you? They can do it in #Jodhpur and #Delhi but not in #Assam or #Bengal.,0,['swapan55'],0,0,0,"['#shah', '#modi', '#bengal', '#caa', '#jodhpur', '#delhi', '#assam', '#bengal']",False
1.21491719516935E+018,2020-01-08,20:00:06,India Standard Time,shoutloud4truth,"Definitely not Indians , Because #CAA has Nothing against Indians...",0,['i_theindian'],1,0,0,['#caa'],False
1.21491677994597E+018,2020-01-08,19:58:27,India Standard Time,navneet18130845,"When you have to write the exam without knowing the answer, so that your answer sheet doesn't look empty @deepikapadukone
@aajtak @RanveerOfficial @AmitShah #CAB #NRC #CAA #IranvsUSA https://youtu.be/IyrNlv3PCRcÂ ",0,"['deepikapadukone', 'aajtak', 'ranveerofficial', 'amitshah']",0,0,1,"['#cab', '#nrc', '#caa', '#iranvsusa']",False
1.21491521356617E+018,2020-01-08,19:52:13,India Standard Time,jvnaidu,"@KapilSibal
@MotilalVora
@laluprasadrjd
@Swamy39
A report submitted in Dec 2003 of the Home affairs committee of Parliament. Please have a look at the names of members of the  committee and their recommendations. ( Pl read the encircled  recommendations more specifically)
#CAA  pic.twitter.com/ZxxB2TsS9y",0,"['kapilsibal', 'motilalvora', 'laluprasadrjd', 'swamy39']",0,0,0,['#caa'],False
1.21491444183123E+018,2020-01-08,19:49:09,India Standard Time,abundance_desgn,We have to stand up for all our brothers and sisters in anyway we can #caa #unitehindu pic.twitter.com/fPjxsDQBi9,0,[],0,0,0,"['#caa', '#unitehindu']",False
1.21491443710829E+018,2020-01-08,19:49:08,India Standard Time,colvks,Do these confused celeb know what  they are supporting or protesting against? And what has #CAA to do with students?  https://twitter.com/Ninjukk/status/1214903363948761090Â â€¦,0,[],0,0,2,['#caa'],False
1.21491410892075E+018,2020-01-08,19:47:50,India Standard Time,grovervj,When the @BJP4India said it will reach out to 3 crores people to build opinion on #CAA #NRC none assumed it would be #threatening #coercion #intimidation. #BJP workers outside a college in #Bengaluru @Rsundaram05 @nolanentreeo @sanket @Sanakhan_m @rahulkanwal pic.twitter.com/R0gKrwW5Wv,0,"['bjp4india', 'rsundaram05', 'nolanentreeo', 'sanket', 'sanakhan_m', 'rahulkanwal']",3,2,2,"['#caa', '#nrc', '#threatening', '#coercion', '#intimidation', '#bjp', '#bengaluru']",False
1.21491399353138E+018,2020-01-08,19:47:22,India Standard Time,thenewindia,Do you recognise Shia Cleric Maulana Jawad? ğŸ‘‰  https://youtu.be/SrbqHQ9NgakÂ  #CAA_NRC_NPR #CAA_NRC #CAA,0,['asadowaisi'],0,0,0,"['#caa_nrc_npr', '#caa_nrc', '#caa']",False
1.21491357311939E+018,2020-01-08,19:45:42,India Standard Time,baradajay,"I think his intentions are divine. Actually he wants to send every sikh/punjabi to Canada regardless of their homeland. He doesnâ€™t want discriminate on the basis of Border. He indeed wants to uplift every sikh/punjabi, so he is blocking #CAA. Right captain sir?",0,"['ratansharda55', 'capt_amarinder']",0,0,0,['#caa'],False
1.21491353658281E+018,2020-01-08,19:45:33,India Standard Time,dattaameet,Why are rallies being organised in support of #CAA & #NRC when the Government has said that #CAA is NOT connected with #NRC?,0,[],2,6,7,"['#caa', '#nrc', '#caa', '#nrc']",False
1.21491288982529E+018,2020-01-08,19:42:59,India Standard Time,mjunaid_ullah,"When President of India Kovind in Hyderabad,when Telangana Governor host party were was United Muslims forum & @aimim_national chief @asadowaisi why not their give memorandum to them that People's Telangana Against #NRC #CAA #NPR",0,"['aimim_national', 'asadowaisi']",0,0,0,"['#nrc', '#caa', '#npr']",False
1.21491280673616E+018,2020-01-08,19:42:39,India Standard Time,jainchiranth,@narendramodi sir @AmitShah sir @BSYBJP sir @mepratap sir All Proud Indians are supporting #CAA and also will support #NRC further.. #JaiHind #VandeMataram #BharatMataKiJai pic.twitter.com/h52WxdbObM,0,"['narendramodi', 'amitshah', 'bsybjp', 'mepratap']",0,0,4,"['#caa', '#nrc', '#jaihind', '#vandemataram', '#bharatmatakijai']",False
1.21491280597696E+018,2020-01-08,19:42:39,India Standard Time,rough_af,"It's surprising how quickly leftist are trying to explain everyone that name of acid attacker( nadeem ) in the movie #Chappak is Bashir and not Rajesh.

Irony is they r the same people who r spreading lies & rumours about #CAA & #NRC & misleading innocents for their own benefits.",0,[],0,0,2,"['#chappak', '#caa', '#nrc']",False
1.21491278021577E+018,2020-01-08,19:42:33,India Standard Time,godthepower1,"What clue we all know who are they , Or rying to frame particular religion people or innocent one #JNUunderattack #CAA 
JNU violence: Delhi Police get vital clues on masked attackers, may crack case soon  http://toi.in/2oQRJa48/a24gkÂ  via @timesofindia",0,['timesofindia'],0,0,0,"['#jnuunderattack', '#caa']",False
1.21491271826573E+018,2020-01-08,19:42:18,India Standard Time,rakeshprakash1,#Bengaluru has been peaceful...why provoke students? A verbal argument broke out between girl students and local political activists in #Koramangala when the latter put a #CAA-#NRC related banner on the college wall. @TOIBengaluru @BalooET pic.twitter.com/rBTi46sdSd,0,"['toibengaluru', 'balooet']",1,9,11,"['#bengaluru', '#koramangala', '#caa', '#nrc']",False
1.21491263037406E+018,2020-01-08,19:41:57,India Standard Time,imehla,This is the mindset on #CAA  pic.twitter.com/pY5c34lTe2,0,[],0,0,0,['#caa'],False
1.21491262116758E+018,2020-01-08,19:41:55,India Standard Time,rameshjha,"Did you get chance to study #CAA bill ? It seems so, this time did not see you at carter road protest. Remember donâ€™t support or oppose anything if you donâ€™t know about it.
Not necessary, if thousands of people gathered on street means something wrong.
 #IndiaSupportsCAB",0,"['faroutakhtar', 'vikramchandra']",0,0,0,"['#caa', '#indiasupportscab']",False
1.21491255008262E+018,2020-01-08,19:41:38,India Standard Time,arunishas,"I have conclusive evidence about the efficacy our ancestral (read Vedic / Tantric) way of life and will stand against everyone who demean its symbolisms. #CAA or no CAA

#CAASupport #CAAProtest #CAA_NRC_NPR #abcd #xyz https://twitter.com/sardesairajdeep/status/1213667116844498947Â â€¦",0,[],0,0,1,"['#caa', '#caasupport', '#caaprotest', '#caa_nrc_npr', '#abcd', '#xyz']",False
1.21491252497117E+018,2020-01-08,19:41:32,India Standard Time,kingmaker_v,"Rahul miya just because whole of Pakistan starts Shouting #IndiaTerroristState or Kashmiri Separatists shouted #Azaadi  doesn't make that truth. Speak with honesty also. Whats wrong in #CAA or #NRC . Better smell the real India.
@IndiaToday @republic @ZeeNews @aajtak @ABPNews",0,"['rahulkanwal', 'indiatoday', 'republic', 'zeenews', 'aajtak', 'abpnews']",0,0,0,"['#indiaterroriststate', '#azaadi', '#caa', '#nrc']",False
1.21491246148202E+018,2020-01-08,19:41:17,India Standard Time,mayurja13851876,#delhiuniversity #JNUVoliance #CAA # NRC #NPR PROTEST https://twitter.com/_sabanaqvi/status/1214856064597819392Â â€¦,0,[],0,0,1,"['#delhiuniversity', '#jnuvoliance', '#caa', '#npr']",False
1.21491221169864E+018,2020-01-08,19:40:17,India Standard Time,nmleo_a1,2nd sentence corrected: arrogance-led #CAA,0,['drsundara3'],0,0,1,['#caa'],False
1.21491180085395E+018,2020-01-08,19:38:39,India Standard Time,aka_sourav,"And what you will do wih your degree. Instead of these #CAA and #NRC , do anyone have some knowledge how to to change this world, how to do big for all the communities. No.",0,"['anishapandav', 'ohteri_']",0,0,0,"['#caa', '#nrc']",False
1.2149117679203E+018,2020-01-08,19:38:32,India Standard Time,totheeepoint,"Not a single intellectual from #Bollywood or #TukdeTukdeGang or #Lutyens or #UrbanNaxals gang has been able to explain why they oppose #CAA.

Then whatÕs the motto behind this goonism, vandalism & holding the nation hostage?

@vivekagnihotri @Payal_Rohatgi
#IndiaSupportsCAA pic.twitter.com/Yq27PA61xI",0,"['vivekagnihotri', 'payal_rohatgi']",3,48,47,"['#bollywood', '#tukdetukdegang', '#lutyens', '#urbannaxals', '#caa', '#indiasupportscaa']",False
1.21491166375476E+018,2020-01-08,19:38:07,India Standard Time,nmleo_a1,"#lies & #fear multiplied Nth time emerge as natural challenge to #ModiGovt's #arrogance led to #CAA ,thereby maligning even #NPR & #NRIC 
I am still reading all archives to understand how #arrognace turns blind to #Facts
These could & shd hv been used to communicate with public",0,['drsundara3'],1,0,1,"['#lies', '#fear', '#modigovt', '#arrogance', '#caa', '#npr', '#nric', '#arrognace', '#facts']",False
1.21491152435284E+018,2020-01-08,19:37:34,India Standard Time,uddesh_us,"This how we celebrated Birthday of our Brother and Baby Shower ceremony of our Sister-in-law..
And we support CAB and Great Leader @narendramodi and @AmitShah ... Plz Share if you like
#NationFirstAlways #CAA #CAB
#WeSupportsCAA #Narendra_Modi #AmitShah pic.twitter.com/yuw9d9mrL6",0,"['narendramodi', 'amitshah']",0,0,1,"['#nationfirstalways', '#caa', '#cab', '#wesupportscaa', '#narendra_modi', '#amitshah']",False
1.21491134022294E+018,2020-01-08,19:36:50,India Standard Time,hum_bolega,"It's good that Juhi Chawla has come in support of #CAA and slams #JNU protesters.
Don't forget she asked Hindus to have 'cracker less Diwali' but never uttered a word for 'bloodless Eid'
Beware,its the season of turncoats - Chetan Bhagat, Sucheta Dalal etc https://www.newsstate.com/entertainment/bollywood/juhi-chawla-dalip-tahil-came-to-protest-against-the-tukde-tukde-gang-said-no-time-to-break-123873.htmlÂ â€¦",0,[],0,1,0,"['#caa', '#jnu']",False
1.21491126736368E+018,2020-01-08,19:36:32,India Standard Time,gauaggbjp,"#Bengal has real Law and Order problem with MP @swapan55 ji locked up in Vishva Bharti University while he was there for #CAA event
@MamataOfficial please act immediately
@BJP4Delhi @BJP4India @Punitspeaks @SharmaKhemchand",0,"['swapan55', 'mamataofficial', 'bjp4delhi', 'bjp4india', 'punitspeaks', 'sharmakhemchand']",0,1,0,"['#bengal', '#caa']",False
1.21491109845905E+018,2020-01-08,19:35:52,India Standard Time,ravikum78848267,"That's why I can't support BJP #CAA #NRC_CAA_Protest #BJP @asadowaisi @kanhaiyakumar 

6th jan. Tweet pic.twitter.com/A1YT8YDikC",0,"['asadowaisi', 'kanhaiyakumar']",0,0,0,"['#caa', '#nrc_caa_protest', '#bjp']",False
1.21491109501972E+018,2020-01-08,19:35:51,India Standard Time,at85886072,Wrong here brother. No need to roll back #CAA & #NPR but claim of support of ordinary public-would be self defeating. Tukde-tukde have won battle of perception specially in youth Urban-Students. With their number huge & ability to shape perception of others. RW must be on toes.,0,['alok_bhatt'],1,0,1,"['#caa', '#npr']",False
1.21491106801691E+018,2020-01-08,19:35:45,India Standard Time,bawahs,"#CAA concerns foreigners, not #Indians: Inter-faith delegation
 http://owl.li/dHmr30q7NbGÂ  pic.twitter.com/M7z4Z5OHCg",0,[],0,0,0,"['#caa', '#indians']",False
1.21491106050479E+018,2020-01-08,19:35:43,India Standard Time,shashanksourav3,"The issue in #JNU is fee increase not #CAA but our solidarity is with people who are supporting against CAA.
#JNUTerrorAttack
#RemoveJNUVC
#NO_CAA
#NoNRC
#NoNPR",0,['ani'],0,1,0,"['#jnu', '#caa', '#jnuterrorattack', '#removejnuvc', '#no_caa', '#nonrc', '#nonpr']",False
1.21491101289941E+018,2020-01-08,19:35:32,India Standard Time,heartfe32156176,"No Sir, you are being stubborn..even after recent incidents in Pakistan, you do no realise how essential #CAA is..instead of asking Modi to extend cutoff to 2020, you are threatening him..so sad..this guy is CM of Punjab..",0,['republic'],0,0,0,['#caa'],False
1.21491030280794E+018,2020-01-08,19:32:42,India Standard Time,rrnirav,"290 state public university
260 Private University
123 deemed-to-be universities.
47 Central University
13 State Open University
74 Institutes of National Importance (INI)
5 institute under state legislature act.

so 7 you have mentioned could be anti national !

#CAA #NRC",0,"['scribe_prashant', 'imdhruwal']",0,0,0,"['#caa', '#nrc']",False
1.21490962188805E+018,2020-01-08,19:30:00,India Standard Time,mango_news,"AIMIM Chief Asaduddin Owaisi Reacts Over Assault On JNU Students In Delhi
Watch Video ğŸ‘‰  https://youtu.be/gZhHs8ZhC0AÂ 
#MangoNews #AsaduddinOwaisi #NRC #CAA  pic.twitter.com/WFngq4rGXx",0,[],0,0,0,"['#mangonews', '#asaduddinowaisi', '#nrc', '#caa']",False
1.21490962187529E+018,2020-01-08,19:30:00,India Standard Time,sabrangindia,"Social activist & teacher Robin Verma who was arrested by the Lucknow police on the evening of 20 Dec'19 amid ongoing protests against the #CAA was granted bail by a district court 7 Jan'20.
Read:  https://www.sabrangindia.in/article/rihai-manch-member-robin-verma-granted-bailÂ â€¦",0,[],0,1,0,['#caa'],False
1.21490958196651E+018,2020-01-08,19:29:50,India Standard Time,nomadtrending,Some artists are making the whole pool dirty. They should learn from Salim Khan Sir who supports the #CAA .,0,['rohitjswl01'],0,0,0,['#caa'],False
1.21490954475466E+018,2020-01-08,19:29:42,India Standard Time,madhusudan41, https://thewire.in/law/supreme-court-constitutionÂ â€¦ Must Read : The most important case in India today is not #kashmir #caa  but the trial of the #SupremeCourt itself because Judges have surrendered before Modi-Amit Shah instead of behaving like an independent organ,0,[],0,0,0,"['#kashmir', '#caa', '#supremecourt']",False
1.21490949329052E+018,2020-01-08,19:29:29,India Standard Time,ratansharda55,Just tell me where do #Sikhs and #Punjabis running away from Pakistan and Afghanistan will go since you have decided to block #CAA @capt_amarinder ji? It doesn't behoov you to rub your nose so hard sir. https://twitter.com/republic/status/1214853970528739328Â â€¦,0,['capt_amarinder'],6,67,148,"['#sikhs', '#punjabis', '#caa']",False
1.21490945195997E+018,2020-01-08,19:29:19,India Standard Time,shrutweeets,Dear #NRI 's  supporting the #CAA this one's for you.  https://twitter.com/vsirnate/status/1214676546159546369Â â€¦,0,[],0,0,0,"['#nri', '#caa']",False
1.2149091931798E+018,2020-01-08,19:28:18,India Standard Time,khan_hits,"The Citizenship Amendment Act, 2019  affect every  Indian citizen.

Citizenship can never be offered based on religion..
Why Hindu only #CAA ????

Reject #CitizenshipAmmendmentAct",0,['bjp4india'],0,0,0,"['#caa', '#citizenshipammendmentact']",False
1.21490912682157E+018,2020-01-08,19:28:02,India Standard Time,vjyprtp,Art's faculty #DU #DELHIUNIVERSITY against #caa #nrc and #jnuviolence #jnuterrorattack @deepikapadukone @_YogendraYadav @Dr_Uditraj @LaxmanYadav88 @asadowaisi @SitaramYechury @JNUSUofficial @kanhaiyakumar pic.twitter.com/oK2QoU0nmh,0,"['deepikapadukone', '_yogendrayadav', 'dr_uditraj', 'laxmanyadav88', 'asadowaisi', 'sitaramyechury', 'jnusuofficial', 'kanhaiyakumar']",0,0,2,"['#du', '#delhiuniversity', '#caa', '#nrc', '#jnuviolence', '#jnuterrorattack']",False
1.21490895080758E+018,2020-01-08,19:27:20,India Standard Time,sheikh_sabeer,"Everyone has right to pass their comment on CAA whether against or support. But the way the so called artists got the meaning of #CAA is vague. 
So, i don't care of their vague opinions..
@asadowaisi @singer_shaan @anuragkashyap72 @ReallySwara @deepikapadukone @UmarKhalidJNU https://twitter.com/asadowaisi/status/1214897054255697921Â â€¦",0,"['asadowaisi', 'singer_shaan', 'anuragkashyap72', 'reallyswara', 'deepikapadukone', 'umarkhalidjnu']",0,1,1,['#caa'],False
1.21490888633711E+018,2020-01-08,19:27:05,India Standard Time,threadreaderapp,"Salam, please find the unroll here: Thread by @NAN_DINI_: The Anatomy of an Indian Liberal #CAA ~Class ~ Privileged, educated, whatchoo wearing to theâ€¦  https://threadreaderapp.com/thread/1209137519306002432.htmlÂ â€¦. Share this if you think it's interesting. ğŸ¤–",0,"['dashrathpd', 'nan_dini_']",0,1,2,['#caa'],False
1.21490886393522E+018,2020-01-08,19:26:59,India Standard Time,sanjaypartaal,"@AmitShah should work on only road shows & rally not door to door campaign should call out #Kejriwal for a debate on #CAA_NPR #AmitShah should tell it loud that #kejriwal & party #Congress hate #Hindus #Christians #Buddhist #Sikhs #Jews as they are opposing #caa
@narendramodi",0,"['amitshah', 'narendramodi']",0,0,0,"['#kejriwal', '#caa_npr', '#amitshah', '#kejriwal', '#congress', '#hindus', '#christians', '#buddhist', '#sikhs', '#jews', '#caa']",False
1.21490882667301E+018,2020-01-08,19:26:50,India Standard Time,apekshanews,"Juhi Chawla's reaction on CAA and JNU Incident 
#JNUAttack #JuhiChawla #CAA #JNUViolence
 https://youtu.be/AjOtWWhkk38Â  via @YouTube",0,['youtube'],1,2,5,"['#jnuattack', '#juhichawla', '#caa', '#jnuviolence']",False
1.21490813782565E+018,2020-01-08,19:24:06,India Standard Time,yogeshk718,"* After Iran launched 12 ballistic missiles

Someone asked me: Is this the end Yogesh? Are we going to die
Me : NO! We have Indian army, they can deal with it but Our own country's religious poltics will get to us faster...ğŸ˜‘
#WWIII #religion #India #CAA #JNU
#ModiFalls",0,[],0,0,0,"['#wwiii', '#religion', '#india', '#caa', '#jnu', '#modifalls']",False
1.21490801632089E+018,2020-01-08,19:23:37,India Standard Time,yashary35510834,we love you juhi chawla for supporting #CAA ğŸ’“ğŸ’“ or bjp events,0,['iam_juhi'],0,0,6,['#caa'],False
1.21490797240656E+018,2020-01-08,19:23:27,India Standard Time,mannankazii,"After #JNU #JamiaMilliaIslamia #AMU, now St Stephen's College has also fiercely  protested against the #CAA_NRC_NPR.
Source-@CafeSSC #CAAProtest #BharatBandh #IndiaAgainstCAA_NRC #indiaDoesNotSuppotCAA #NameItLikeBolllywood #JNUattack #JNUProtests #caaAgainstConstitution #CAA  pic.twitter.com/yAg6X717tO",0,['cafessc'],0,0,0,"['#jnu', '#jamiamilliaislamia', '#amu', '#caa_nrc_npr', '#caaprotest', '#bharatbandh', '#indiaagainstcaa_nrc', '#indiadoesnotsuppotcaa', '#nameitlikebolllywood', '#jnuattack', '#jnuprotests', '#caaagainstconstitution', '#caa']",False
1.21490764101034E+018,2020-01-08,19:22:08,India Standard Time,infinitesimal_,"It's time to report this account. The best way to get him shutup is to mark his handle.
Let there be peace, one wrong video and the whole country is on its toes.
Spare some time. Report this account on Twitter.
#CAA  https://twitter.com/TajinderBagga/status/1214148185058238464Â â€¦",1,[],0,0,0,['#caa'],False
1.21490749830774E+018,2020-01-08,19:21:34,India Standard Time,ritikaaay,"Very well written thread, but the premise is reversed imo. #caa is inclusionary for the persecuted while this was exclusionary based on color (plain racism). 2 very different circumstances  https://twitter.com/vsirnate/status/1214676546159546369Â â€¦",0,[],0,0,0,['#caa'],False
1.21490734414606E+018,2020-01-08,19:20:57,India Standard Time,vikas_ho,Thanks @singer_shaan to find the truth that #CAA not against to any Indian citizen.  https://twitter.com/Saurabhk4u/status/1214216061727330304Â â€¦,0,['singer_shaan'],0,3,3,['#caa'],False
1.21490727728454E+018,2020-01-08,19:20:41,India Standard Time,gsrbjp,"Give a missed call on 8866288662 to show your support to #CAA 2019 which gives Indian citizenship, justice and rights to religiously persecuted minorities from Afghanistan, Pakistan and Bangladesh who have come to India. #IndiaSupportsCAA #CitizenshipAmendmentAct #CAAJanJagran pic.twitter.com/RU4U2CVhp8",0,[],0,0,1,"['#caa', '#indiasupportscaa', '#citizenshipamendmentact', '#caajanjagran']",False
1.21490705098505E+018,2020-01-08,19:19:47,India Standard Time,iam_praveen1995,Namaste Shri.@Sunil_Deodhar Ji ğŸ™� Yours Inspection Speech gives lots of energy for all Of Us ! Tamil People Support #CAA Mega Rally at Erode !  #CAAJanJagaran Rally Today ! #IndiaSupportCAA ğŸ‡®ğŸ‡³ pic.twitter.com/ADAsUMMOL5,0,['sunil_deodhar'],1,1,0,"['#caa', '#caajanjagaran', '#indiasupportcaa']",False
1.2149069641336E+018,2020-01-08,19:19:26,India Standard Time,banglarmaati,"Anti #CAA Vandals savage #Bengal again..this time under changed patrons..Rest of India is sensibly peaceful..
*****
Violence, arson across #WestBengal as strikers try to enforce bandh; 55 arrested in #Kolkata  https://timesofindia.indiatimes.com/city/kolkata/violence-arson-across-west-bengal-as-strikers-try-to-enforce-bandh-55-arrested-in-kolkata/articleshow/73156453.cmsÂ â€¦
#BharatBandh2020
#CAA_NRC_Protests",0,[],0,0,2,"['#caa', '#bengal', '#westbengal', '#kolkata', '#bharatbandh2020', '#caa_nrc_protests']",False
1.21490678435754E+018,2020-01-08,19:18:43,India Standard Time,mohdyaminkhan6,"Indian students abroad have come out on the streets expressing solidarity with students of Jamia University and #AMU, protesting against #CAA and #NRC. pic.twitter.com/cZKSpDuJKL",0,[],0,1,3,"['#amu', '#caa', '#nrc']",False
1.21490673249495E+018,2020-01-08,19:18:31,India Standard Time,sweposten,"Gandhi Ji & Nehru Ji Would Be Proud Of IndiaÕs #Youth Today, For It Has #Rejected Religious #Divisions

This youth can read between the lines of governmentÕs propaganda and has recognised that #CAA & #NRC is nothing but a diversionary tactic used by those in #power to #polarise pic.twitter.com/3XHdDS9Vxd",0,"['buddiemama', 'aayeff1', 'parveenkader', 'siddiq_mifra', 'wuntakall', 'dennisckurian', 'anas_speakss', 'nehasamee11', 'mujworld', 'tamil1947', 'harrisd63432503', 'zerogra83825752', 'empoweringgoa', 'manojfaridabad', 'shababrabbani1', 'ravinan30310294', 'mr_singh86_', 'deep4ind', 'ehansari', 'judedavid21', 'krittikadas6', 'shenaz_irani', 'englisbabu', 'rehmanqurat', 'letusdiscussm', 'chandinibhatt', 'kukk44', 'meeaaoow_rupal', 'ichbinujjaini', 'joytrichur', 'friendlyphysio', 'watdehel', 'desistupides', 'sunilddesai', 'tarun_k_trivedi', 'kirti_sd', 'tapan_999', 'iscrew', 'scrapravi', 'nikhil_p_b', 'ccfx135', 'satanicjumlas', 'ranajig', 'twilightfairy']",2,0,3,"['#youth', '#rejected', '#divisions', '#caa', '#nrc', '#power', '#polarise']",False
